file_name,audio_path,audio_exists,duration_sec,gt_rttm_path,gt_exists,gt_segments,gt_unique_speakers,gt_total_speech_sec,pred_rttm_path,pred_exists,pred_segments,pred_unique_speakers,pred_total_speech_sec
leneg_dl,classbank_audio_data/audio_tmp/leneg_dl.wav,True,394.68800,classbank_audio_data/rttm/leneg.rttm,True,57,2,348.21,diarization_output/pred_rttms/leneg_dl.rttm,True,31,2,390.93
leneg_nodl,classbank_audio_data/audio_tmp/leneg_nodl.wav,True,394.68800,classbank_audio_data/rttm/leneg.rttm,True,57,2,348.21,diarization_output/pred_rttms/leneg_nodl.rttm,True,31,2,390.93
lhuly_dl,classbank_audio_data/audio_tmp/lhuly_dl.wav,True,1200.06400,classbank_audio_data/rttm/lhuly.rttm,True,66,7,1125.09,diarization_output/pred_rttms/lhuly_dl.rttm,True,94,7,1168.84
lhuly_nodl,classbank_audio_data/audio_tmp/lhuly_nodl.wav,True,1200.06400,classbank_audio_data/rttm/lhuly.rttm,True,66,7,1125.09,diarization_output/pred_rttms/lhuly_nodl.rttm,True,215,7,1167.08
lilfy_dl,classbank_audio_data/audio_tmp/lilfy_dl.wav,True,191.23200,classbank_audio_data/rttm/lilfy.rttm,True,24,5,173.26,diarization_output/pred_rttms/lilfy_dl.rttm,True,16,5,191.23
lilfy_nodl,classbank_audio_data/audio_tmp/lilfy_nodl.wav,True,191.23200,classbank_audio_data/rttm/lilfy.rttm,True,24,5,173.26,diarization_output/pred_rttms/lilfy_nodl.rttm,True,16,5,191.23
ljpes_dl,classbank_audio_data/audio_tmp/ljpes_dl.wav,True,198.40000,classbank_audio_data/rttm/ljpes.rttm,True,17,4,183.76,diarization_output/pred_rttms/ljpes_dl.rttm,True,7,4,197.25
ljpes_nodl,classbank_audio_data/audio_tmp/ljpes_nodl.wav,True,198.40000,classbank_audio_data/rttm/ljpes.rttm,True,17,4,183.76,diarization_output/pred_rttms/ljpes_nodl.rttm,True,7,4,197.25
lkikz_dl,classbank_audio_data/audio_tmp/lkikz_dl.wav,True,1200.06400,classbank_audio_data/rttm/lkikz.rttm,True,77,2,1135.67,diarization_output/pred_rttms/lkikz_dl.rttm,True,44,2,1194.42
lkikz_nodl,classbank_audio_data/audio_tmp/lkikz_nodl.wav,True,1200.06400,classbank_audio_data/rttm/lkikz.rttm,True,77,2,1135.67,diarization_output/pred_rttms/lkikz_nodl.rttm,True,46,2,1192.43
lpola_dl,classbank_audio_data/audio_tmp/lpola_dl.wav,True,840.44800,classbank_audio_data/rttm/lpola.rttm,True,101,3,811.02,diarization_output/pred_rttms/lpola_dl.rttm,True,91,3,834.14
lpola_nodl,classbank_audio_data/audio_tmp/lpola_nodl.wav,True,840.44800,classbank_audio_data/rttm/lpola.rttm,True,101,3,811.02,diarization_output/pred_rttms/lpola_nodl.rttm,True,91,3,834.14
lscfc_dl,classbank_audio_data/audio_tmp/lscfc_dl.wav,True,862.97600,classbank_audio_data/rttm/lscfc.rttm,True,128,7,775.64,diarization_output/pred_rttms/lscfc_dl.rttm,True,134,7,849.54
lscfc_nodl,classbank_audio_data/audio_tmp/lscfc_nodl.wav,True,862.97600,classbank_audio_data/rttm/lscfc.rttm,True,128,7,775.64,diarization_output/pred_rttms/lscfc_nodl.rttm,True,116,7,849.25
ltgmz_dl,classbank_audio_data/audio_tmp/ltgmz_dl.wav,True,209.66400,classbank_audio_data/rttm/ltgmz.rttm,True,37,2,171.04,diarization_output/pred_rttms/ltgmz_dl.rttm,True,41,2,190.55
ltgmz_nodl,classbank_audio_data/audio_tmp/ltgmz_nodl.wav,True,209.66400,classbank_audio_data/rttm/ltgmz.rttm,True,37,2,171.04,diarization_output/pred_rttms/ltgmz_nodl.rttm,True,38,2,191.07
lubpm_dl,classbank_audio_data/audio_tmp/lubpm_dl.wav,True,82.11200,classbank_audio_data/rttm/lubpm.rttm,True,9,2,54.37,diarization_output/pred_rttms/lubpm_dl.rttm,True,4,2,82.11
lubpm_nodl,classbank_audio_data/audio_tmp/lubpm_nodl.wav,True,82.11200,classbank_audio_data/rttm/lubpm.rttm,True,9,2,54.37,diarization_output/pred_rttms/lubpm_nodl.rttm,True,4,2,82.11
luobn_dl,classbank_audio_data/audio_tmp/luobn_dl.wav,True,84.92800,classbank_audio_data/rttm/luobn.rttm,True,12,2,83.48,diarization_output/pred_rttms/luobn_dl.rttm,True,4,2,84.40
luobn_nodl,classbank_audio_data/audio_tmp/luobn_nodl.wav,True,84.92800,classbank_audio_data/rttm/luobn.rttm,True,12,2,83.48,diarization_output/pred_rttms/luobn_nodl.rttm,True,4,2,84.40
mbzht_dl,classbank_audio_data/audio_tmp/mbzht_dl.wav,True,130.81600,classbank_audio_data/rttm/mbzht.rttm,True,20,5,129.07,diarization_output/pred_rttms/mbzht_dl.rttm,True,38,5,130.53
mbzht_nodl,classbank_audio_data/audio_tmp/mbzht_nodl.wav,True,130.81600,classbank_audio_data/rttm/mbzht.rttm,True,20,5,129.07,diarization_output/pred_rttms/mbzht_nodl.rttm,True,38,5,130.53
mclsr_dl,classbank_audio_data/audio_tmp/mclsr_dl.wav,True,289.15200,classbank_audio_data/rttm/mclsr.rttm,True,34,11,275.60,diarization_output/pred_rttms/mclsr_dl.rttm,True,49,11,289.15
mclsr_nodl,classbank_audio_data/audio_tmp/mclsr_nodl.wav,True,289.15200,classbank_audio_data/rttm/mclsr.rttm,True,34,11,275.60,diarization_output/pred_rttms/mclsr_nodl.rttm,True,49,11,289.15
mhwyr_dl,classbank_audio_data/audio_tmp/mhwyr_dl.wav,True,1128.44800,classbank_audio_data/rttm/mhwyr.rttm,True,177,8,1081.84,diarization_output/pred_rttms/mhwyr_dl.rttm,True,355,8,1118.21
mhwyr_nodl,classbank_audio_data/audio_tmp/mhwyr_nodl.wav,True,1128.44800,classbank_audio_data/rttm/mhwyr.rttm,True,177,8,1081.84,diarization_output/pred_rttms/mhwyr_nodl.rttm,True,149,8,1115.77
mjmgr_dl,classbank_audio_data/audio_tmp/mjmgr_dl.wav,True,284.67200,classbank_audio_data/rttm/mjmgr.rttm,True,24,9,269.02,diarization_output/pred_rttms/mjmgr_dl.rttm,True,68,9,281.88
mjmgr_nodl,classbank_audio_data/audio_tmp/mjmgr_nodl.wav,True,284.67200,classbank_audio_data/rttm/mjmgr.rttm,True,24,9,269.02,diarization_output/pred_rttms/mjmgr_nodl.rttm,True,68,9,281.88
mkhie_dl,classbank_audio_data/audio_tmp/mkhie_dl.wav,True,1200.06400,classbank_audio_data/rttm/mkhie.rttm,True,78,12,1086.06,diarization_output/pred_rttms/mkhie_dl.rttm,True,222,12,1160.88
mkhie_nodl,classbank_audio_data/audio_tmp/mkhie_nodl.wav,True,1200.06400,classbank_audio_data/rttm/mkhie.rttm,True,78,12,1086.06,diarization_output/pred_rttms/mkhie_nodl.rttm,True,344,12,1157.90
mqtep_dl,classbank_audio_data/audio_tmp/mqtep_dl.wav,True,138.94400,classbank_audio_data/rttm/mqtep.rttm,True,9,4,133.25,diarization_output/pred_rttms/mqtep_dl.rttm,True,7,4,138.62
mqtep_nodl,classbank_audio_data/audio_tmp/mqtep_nodl.wav,True,138.94400,classbank_audio_data/rttm/mqtep.rttm,True,9,4,133.25,diarization_output/pred_rttms/mqtep_nodl.rttm,True,7,4,138.62
msbyq_dl,classbank_audio_data/audio_tmp/msbyq_dl.wav,True,38.27200,classbank_audio_data/rttm/msbyq.rttm,True,7,4,37.45,diarization_output/pred_rttms/msbyq_dl.rttm,True,9,4,38.27
msbyq_nodl,classbank_audio_data/audio_tmp/msbyq_nodl.wav,True,38.27200,classbank_audio_data/rttm/msbyq.rttm,True,7,4,37.45,diarization_output/pred_rttms/msbyq_nodl.rttm,True,9,4,38.27
mupzb_dl,classbank_audio_data/audio_tmp/mupzb_dl.wav,True,496.64000,classbank_audio_data/rttm/mupzb.rttm,True,142,2,385.02,diarization_output/pred_rttms/mupzb_dl.rttm,True,31,2,496.62
mupzb_nodl,classbank_audio_data/audio_tmp/mupzb_nodl.wav,True,496.64000,classbank_audio_data/rttm/mupzb.rttm,True,142,2,385.02,diarization_output/pred_rttms/mupzb_nodl.rttm,True,31,2,496.62
mxdpo_dl,classbank_audio_data/audio_tmp/mxdpo_dl.wav,True,196.41600,classbank_audio_data/rttm/mxdpo.rttm,True,22,2,98.58,diarization_output/pred_rttms/mxdpo_dl.rttm,True,26,2,171.75
mxdpo_nodl,classbank_audio_data/audio_tmp/mxdpo_nodl.wav,True,196.41600,classbank_audio_data/rttm/mxdpo.rttm,True,22,2,98.58,diarization_output/pred_rttms/mxdpo_nodl.rttm,True,26,2,173.65
mxduo_dl,classbank_audio_data/audio_tmp/mxduo_dl.wav,True,1200.06400,classbank_audio_data/rttm/mxduo.rttm,True,135,10,1018.14,diarization_output/pred_rttms/mxduo_dl.rttm,True,247,10,1122.88
mxduo_nodl,classbank_audio_data/audio_tmp/mxduo_nodl.wav,True,1200.06400,classbank_audio_data/rttm/mxduo.rttm,True,135,10,1018.14,diarization_output/pred_rttms/mxduo_nodl.rttm,True,247,10,1122.88
myjoe_dl,classbank_audio_data/audio_tmp/myjoe_dl.wav,True,572.22400,classbank_audio_data/rttm/myjoe.rttm,True,166,2,527.42,diarization_output/pred_rttms/myjoe_dl.rttm,True,84,2,566.89
myjoe_nodl,classbank_audio_data/audio_tmp/myjoe_nodl.wav,True,572.22400,classbank_audio_data/rttm/myjoe.rttm,True,166,2,527.42,diarization_output/pred_rttms/myjoe_nodl.rttm,True,84,2,566.89
neiye_dl,classbank_audio_data/audio_tmp/neiye_dl.wav,True,48.83200,classbank_audio_data/rttm/neiye.rttm,True,3,1,47.14,diarization_output/pred_rttms/neiye_dl.rttm,True,1,1,48.39
neiye_nodl,classbank_audio_data/audio_tmp/neiye_nodl.wav,True,48.83200,classbank_audio_data/rttm/neiye.rttm,True,3,1,47.14,diarization_output/pred_rttms/neiye_nodl.rttm,True,1,1,48.39
nitgx_dl,classbank_audio_data/audio_tmp/nitgx_dl.wav,True,1164.60800,classbank_audio_data/rttm/nitgx.rttm,True,174,21,1167.69,diarization_output/pred_rttms/nitgx_dl.rttm,True,211,21,1157.77
nitgx_nodl,classbank_audio_data/audio_tmp/nitgx_nodl.wav,True,1164.60800,classbank_audio_data/rttm/nitgx.rttm,True,174,21,1167.69,diarization_output/pred_rttms/nitgx_nodl.rttm,True,231,21,1158.32
nkqzr_dl,classbank_audio_data/audio_tmp/nkqzr_dl.wav,True,1017.15200,classbank_audio_data/rttm/nkqzr.rttm,True,228,11,1068.36,diarization_output/pred_rttms/nkqzr_dl.rttm,True,372,11,1002.48
nkqzr_nodl,classbank_audio_data/audio_tmp/nkqzr_nodl.wav,True,1017.15200,classbank_audio_data/rttm/nkqzr.rttm,True,228,11,1068.36,diarization_output/pred_rttms/nkqzr_nodl.rttm,True,265,11,1005.25
nlvdr_dl,classbank_audio_data/audio_tmp/nlvdr_dl.wav,True,1200.06400,classbank_audio_data/rttm/nlvdr.rttm,True,142,10,1039.81,diarization_output/pred_rttms/nlvdr_dl.rttm,True,85,10,1173.34
nlvdr_nodl,classbank_audio_data/audio_tmp/nlvdr_nodl.wav,True,1200.06400,classbank_audio_data/rttm/nlvdr.rttm,True,142,10,1039.81,diarization_output/pred_rttms/nlvdr_nodl.rttm,True,85,10,1173.34
nprxc_dl,classbank_audio_data/audio_tmp/nprxc_dl.wav,True,402.04800,classbank_audio_data/rttm/nprxc.rttm,True,153,4,368.57,diarization_output/pred_rttms/nprxc_dl.rttm,True,83,4,400.59
nprxc_nodl,classbank_audio_data/audio_tmp/nprxc_nodl.wav,True,402.04800,classbank_audio_data/rttm/nprxc.rttm,True,153,4,368.57,diarization_output/pred_rttms/nprxc_nodl.rttm,True,83,4,400.59
nqcpi_dl,classbank_audio_data/audio_tmp/nqcpi_dl.wav,True,100.86400,classbank_audio_data/rttm/nqcpi.rttm,True,15,7,94.50,diarization_output/pred_rttms/nqcpi_dl.rttm,True,12,7,100.86
nqcpi_nodl,classbank_audio_data/audio_tmp/nqcpi_nodl.wav,True,100.86400,classbank_audio_data/rttm/nqcpi.rttm,True,15,7,94.50,diarization_output/pred_rttms/nqcpi_nodl.rttm,True,12,7,100.86
nqyqm_dl,classbank_audio_data/audio_tmp/nqyqm_dl.wav,True,1035.07200,classbank_audio_data/rttm/nqyqm.rttm,True,85,8,978.34,diarization_output/pred_rttms/nqyqm_dl.rttm,True,188,8,1026.71
nqyqm_nodl,classbank_audio_data/audio_tmp/nqyqm_nodl.wav,True,1035.07200,classbank_audio_data/rttm/nqyqm.rttm,True,85,8,978.34,diarization_output/pred_rttms/nqyqm_nodl.rttm,True,188,8,1026.71
ocfop_dl,classbank_audio_data/audio_tmp/ocfop_dl.wav,True,1200.06400,classbank_audio_data/rttm/ocfop.rttm,True,137,2,1358.86,diarization_output/pred_rttms/ocfop_dl.rttm,True,118,2,1193.90
ocfop_nodl,classbank_audio_data/audio_tmp/ocfop_nodl.wav,True,1200.06400,classbank_audio_data/rttm/ocfop.rttm,True,137,2,1358.86,diarization_output/pred_rttms/ocfop_nodl.rttm,True,118,2,1193.90
ofbxh_dl,classbank_audio_data/audio_tmp/ofbxh_dl.wav,True,1200.06400,classbank_audio_data/rttm/ofbxh.rttm,True,109,7,1064.38,diarization_output/pred_rttms/ofbxh_dl.rttm,True,75,7,1181.23
ofbxh_nodl,classbank_audio_data/audio_tmp/ofbxh_nodl.wav,True,1200.06400,classbank_audio_data/rttm/ofbxh.rttm,True,109,7,1064.38,diarization_output/pred_rttms/ofbxh_nodl.rttm,True,75,7,1181.23
olzkb_dl,classbank_audio_data/audio_tmp/olzkb_dl.wav,True,216.76800,classbank_audio_data/rttm/olzkb.rttm,True,28,2,210.07,diarization_output/pred_rttms/olzkb_dl.rttm,True,25,2,215.58
olzkb_nodl,classbank_audio_data/audio_tmp/olzkb_nodl.wav,True,216.76800,classbank_audio_data/rttm/olzkb.rttm,True,28,2,210.07,diarization_output/pred_rttms/olzkb_nodl.rttm,True,25,2,215.58
ooxlj_dl,classbank_audio_data/audio_tmp/ooxlj_dl.wav,True,198.14400,classbank_audio_data/rttm/ooxlj.rttm,True,35,1,149.92,diarization_output/pred_rttms/ooxlj_dl.rttm,True,3,1,196.55
ooxlj_nodl,classbank_audio_data/audio_tmp/ooxlj_nodl.wav,True,198.14400,classbank_audio_data/rttm/ooxlj.rttm,True,35,1,149.92,diarization_output/pred_rttms/ooxlj_nodl.rttm,True,3,1,196.55
optsn_dl,classbank_audio_data/audio_tmp/optsn_dl.wav,True,997.12000,classbank_audio_data/rttm/optsn.rttm,True,164,9,906.33,diarization_output/pred_rttms/optsn_dl.rttm,True,155,9,984.03
oqwpd_dl,classbank_audio_data/audio_tmp/oqwpd_dl.wav,True,237.88800,classbank_audio_data/rttm/oqwpd.rttm,True,29,4,236.89,diarization_output/pred_rttms/oqwpd_dl.rttm,True,20,4,234.49
oqwpd_nodl,classbank_audio_data/audio_tmp/oqwpd_nodl.wav,True,237.88800,classbank_audio_data/rttm/oqwpd.rttm,True,29,4,236.89,diarization_output/pred_rttms/oqwpd_nodl.rttm,True,20,4,234.49
otmpf_dl,classbank_audio_data/audio_tmp/otmpf_dl.wav,True,430.72000,classbank_audio_data/rttm/otmpf.rttm,True,15,3,413.09,diarization_output/pred_rttms/otmpf_dl.rttm,True,149,3,429.15
otmpf_nodl,classbank_audio_data/audio_tmp/otmpf_nodl.wav,True,430.72000,classbank_audio_data/rttm/otmpf.rttm,True,15,3,413.09,diarization_output/pred_rttms/otmpf_nodl.rttm,True,149,3,429.15
oubab_dl,classbank_audio_data/audio_tmp/oubab_dl.wav,True,609.98400,classbank_audio_data/rttm/oubab.rttm,True,117,4,555.22,diarization_output/pred_rttms/oubab_dl.rttm,True,104,4,567.49
oubab_nodl,classbank_audio_data/audio_tmp/oubab_nodl.wav,True,609.98400,classbank_audio_data/rttm/oubab.rttm,True,117,4,555.22,diarization_output/pred_rttms/oubab_nodl.rttm,True,105,4,568.77
ouvtt_dl,classbank_audio_data/audio_tmp/ouvtt_dl.wav,True,727.61600,classbank_audio_data/rttm/ouvtt.rttm,True,201,2,708.66,diarization_output/pred_rttms/ouvtt_dl.rttm,True,97,2,723.15
ouvtt_nodl,classbank_audio_data/audio_tmp/ouvtt_nodl.wav,True,727.61600,classbank_audio_data/rttm/ouvtt.rttm,True,201,2,708.66,diarization_output/pred_rttms/ouvtt_nodl.rttm,True,97,2,723.15
pccww_dl,classbank_audio_data/audio_tmp/pccww_dl.wav,True,137.02400,classbank_audio_data/rttm/pccww.rttm,True,13,3,132.14,diarization_output/pred_rttms/pccww_dl.rttm,True,12,3,137.02
pccww_nodl,classbank_audio_data/audio_tmp/pccww_nodl.wav,True,137.02400,classbank_audio_data/rttm/pccww.rttm,True,13,3,132.14,diarization_output/pred_rttms/pccww_nodl.rttm,True,12,3,137.02
pgtkk_dl,classbank_audio_data/audio_tmp/pgtkk_dl.wav,True,235.13600,classbank_audio_data/rttm/pgtkk.rttm,True,38,9,220.42,diarization_output/pred_rttms/pgtkk_dl.rttm,True,42,9,229.42
pgtkk_nodl,classbank_audio_data/audio_tmp/pgtkk_nodl.wav,True,235.13600,classbank_audio_data/rttm/pgtkk.rttm,True,38,9,220.42,diarization_output/pred_rttms/pgtkk_nodl.rttm,True,42,9,229.42
pkwrt_dl,classbank_audio_data/audio_tmp/pkwrt_dl.wav,True,166.46400,classbank_audio_data/rttm/pkwrt.rttm,True,18,5,180.54,diarization_output/pred_rttms/pkwrt_dl.rttm,True,22,5,164.26
pkwrt_nodl,classbank_audio_data/audio_tmp/pkwrt_nodl.wav,True,166.46400,classbank_audio_data/rttm/pkwrt.rttm,True,18,5,180.54,diarization_output/pred_rttms/pkwrt_nodl.rttm,True,22,5,164.26
poucc_nodl,classbank_audio_data/audio_tmp/poucc_nodl.wav,True,924.16000,classbank_audio_data/rttm/poucc.rttm,True,231,7,944.19,diarization_output/pred_rttms/poucc_nodl.rttm,True,225,7,915.50
ppexo_dl,classbank_audio_data/audio_tmp/ppexo_dl.wav,True,178.43200,classbank_audio_data/rttm/ppexo.rttm,True,25,1,113.76,diarization_output/pred_rttms/ppexo_dl.rttm,True,6,1,174.56
ppexo_nodl,classbank_audio_data/audio_tmp/ppexo_nodl.wav,True,178.43200,classbank_audio_data/rttm/ppexo.rttm,True,25,1,113.76,diarization_output/pred_rttms/ppexo_nodl.rttm,True,6,1,174.56
ptses_dl,classbank_audio_data/audio_tmp/ptses_dl.wav,True,698.62400,classbank_audio_data/rttm/ptses.rttm,True,321,9,608.70,diarization_output/pred_rttms/ptses_dl.rttm,True,229,9,681.27
ptses_nodl,classbank_audio_data/audio_tmp/ptses_nodl.wav,True,698.62400,classbank_audio_data/rttm/ptses.rttm,True,321,9,608.70,diarization_output/pred_rttms/ptses_nodl.rttm,True,237,9,683.98
pwnsw_dl,classbank_audio_data/audio_tmp/pwnsw_dl.wav,True,1016.70400,classbank_audio_data/rttm/pwnsw.rttm,True,123,13,1012.76,diarization_output/pred_rttms/pwnsw_dl.rttm,True,514,13,1002.42
pxqme_dl,classbank_audio_data/audio_tmp/pxqme_dl.wav,True,387.13600,classbank_audio_data/rttm/pxqme.rttm,True,8,1,371.17,diarization_output/pred_rttms/pxqme_dl.rttm,True,2,1,386.31
pxqme_nodl,classbank_audio_data/audio_tmp/pxqme_nodl.wav,True,387.13600,classbank_audio_data/rttm/pxqme.rttm,True,8,1,371.17,diarization_output/pred_rttms/pxqme_nodl.rttm,True,2,1,386.31
pzxit_dl,classbank_audio_data/audio_tmp/pzxit_dl.wav,True,612.86400,classbank_audio_data/rttm/pzxit.rttm,True,56,7,606.32,diarization_output/pred_rttms/pzxit_dl.rttm,True,23,7,607.76
pzxit_nodl,classbank_audio_data/audio_tmp/pzxit_nodl.wav,True,612.86400,classbank_audio_data/rttm/pzxit.rttm,True,56,7,606.32,diarization_output/pred_rttms/pzxit_nodl.rttm,True,23,7,607.76
qadia_dl,classbank_audio_data/audio_tmp/qadia_dl.wav,True,308.60800,classbank_audio_data/rttm/qadia.rttm,True,38,8,260.39,diarization_output/pred_rttms/qadia_dl.rttm,True,23,8,303.74
qadia_nodl,classbank_audio_data/audio_tmp/qadia_nodl.wav,True,308.60800,classbank_audio_data/rttm/qadia.rttm,True,38,8,260.39,diarization_output/pred_rttms/qadia_nodl.rttm,True,23,8,303.74
qajyo_dl,classbank_audio_data/audio_tmp/qajyo_dl.wav,True,920.64000,classbank_audio_data/rttm/qajyo.rttm,True,136,17,969.19,diarization_output/pred_rttms/qajyo_dl.rttm,True,261,17,914.48
qajyo_nodl,classbank_audio_data/audio_tmp/qajyo_nodl.wav,True,920.64000,classbank_audio_data/rttm/qajyo.rttm,True,136,17,969.19,diarization_output/pred_rttms/qajyo_nodl.rttm,True,267,17,913.32
qeejz_dl,classbank_audio_data/audio_tmp/qeejz_dl.wav,True,296.70400,classbank_audio_data/rttm/qeejz.rttm,True,52,14,268.38,diarization_output/pred_rttms/qeejz_dl.rttm,True,43,14,295.95
qeejz_nodl,classbank_audio_data/audio_tmp/qeejz_nodl.wav,True,296.70400,classbank_audio_data/rttm/qeejz.rttm,True,52,14,268.38,diarization_output/pred_rttms/qeejz_nodl.rttm,True,43,14,295.95
qlrry_dl,classbank_audio_data/audio_tmp/qlrry_dl.wav,True,434.75200,classbank_audio_data/rttm/qlrry.rttm,True,86,7,311.33,diarization_output/pred_rttms/qlrry_dl.rttm,True,103,7,425.09
qlrry_nodl,classbank_audio_data/audio_tmp/qlrry_nodl.wav,True,434.75200,classbank_audio_data/rttm/qlrry.rttm,True,86,7,311.33,diarization_output/pred_rttms/qlrry_nodl.rttm,True,103,7,425.09
qoarn_dl,classbank_audio_data/audio_tmp/qoarn_dl.wav,True,1200.06400,classbank_audio_data/rttm/qoarn.rttm,True,99,8,1061.37,diarization_output/pred_rttms/qoarn_dl.rttm,True,113,8,1120.21
qoarn_nodl,classbank_audio_data/audio_tmp/qoarn_nodl.wav,True,1200.06400,classbank_audio_data/rttm/qoarn.rttm,True,99,8,1061.37,diarization_output/pred_rttms/qoarn_nodl.rttm,True,113,8,1120.21
qwepo_dl,classbank_audio_data/audio_tmp/qwepo_dl.wav,True,439.42400,classbank_audio_data/rttm/qwepo.rttm,True,55,4,502.65,diarization_output/pred_rttms/qwepo_dl.rttm,True,39,4,439.40
qwepo_nodl,classbank_audio_data/audio_tmp/qwepo_nodl.wav,True,439.42400,classbank_audio_data/rttm/qwepo.rttm,True,55,4,502.65,diarization_output/pred_rttms/qwepo_nodl.rttm,True,37,4,438.88
qxana_dl,classbank_audio_data/audio_tmp/qxana_dl.wav,True,1200.06400,classbank_audio_data/rttm/qxana.rttm,True,76,14,1118.96,diarization_output/pred_rttms/qxana_dl.rttm,True,175,14,1187.08
qxana_nodl,classbank_audio_data/audio_tmp/qxana_nodl.wav,True,1200.06400,classbank_audio_data/rttm/qxana.rttm,True,76,14,1118.96,diarization_output/pred_rttms/qxana_nodl.rttm,True,156,14,1171.31
ralnu_dl,classbank_audio_data/audio_tmp/ralnu_dl.wav,True,175.48800,classbank_audio_data/rttm/ralnu.rttm,True,40,8,171.30,diarization_output/pred_rttms/ralnu_dl.rttm,True,39,8,169.38
ralnu_nodl,classbank_audio_data/audio_tmp/ralnu_nodl.wav,True,175.48800,classbank_audio_data/rttm/ralnu.rttm,True,40,8,171.30,diarization_output/pred_rttms/ralnu_nodl.rttm,True,39,8,169.38
rarij_dl,classbank_audio_data/audio_tmp/rarij_dl.wav,True,1200.06400,classbank_audio_data/rttm/rarij.rttm,True,66,10,1124.50,diarization_output/pred_rttms/rarij_dl.rttm,True,109,10,1156.17
rarij_nodl,classbank_audio_data/audio_tmp/rarij_nodl.wav,True,1200.06400,classbank_audio_data/rttm/rarij.rttm,True,66,10,1124.50,diarization_output/pred_rttms/rarij_nodl.rttm,True,109,10,1156.17
rmvsh_dl,classbank_audio_data/audio_tmp/rmvsh_dl.wav,True,103.55200,classbank_audio_data/rttm/rmvsh.rttm,True,5,2,99.43,diarization_output/pred_rttms/rmvsh_dl.rttm,True,3,2,102.90
rmvsh_nodl,classbank_audio_data/audio_tmp/rmvsh_nodl.wav,True,103.55200,classbank_audio_data/rttm/rmvsh.rttm,True,5,2,99.43,diarization_output/pred_rttms/rmvsh_nodl.rttm,True,3,2,102.90
rpkso_dl,classbank_audio_data/audio_tmp/rpkso_dl.wav,True,329.02400,classbank_audio_data/rttm/rpkso.rttm,True,38,5,340.53,diarization_output/pred_rttms/rpkso_dl.rttm,True,25,5,329.02
rpkso_nodl,classbank_audio_data/audio_tmp/rpkso_nodl.wav,True,329.02400,classbank_audio_data/rttm/rpkso.rttm,True,38,5,340.53,diarization_output/pred_rttms/rpkso_nodl.rttm,True,25,5,329.02
rsypp_dl,classbank_audio_data/audio_tmp/rsypp_dl.wav,True,1200.06400,classbank_audio_data/rttm/rsypp.rttm,True,69,10,1082.84,diarization_output/pred_rttms/rsypp_dl.rttm,True,221,10,1134.79
rsypp_nodl,classbank_audio_data/audio_tmp/rsypp_nodl.wav,True,1200.06400,classbank_audio_data/rttm/rsypp.rttm,True,69,10,1082.84,diarization_output/pred_rttms/rsypp_nodl.rttm,True,225,10,1138.65
rxulz_dl,classbank_audio_data/audio_tmp/rxulz_dl.wav,True,1200.06400,classbank_audio_data/rttm/rxulz.rttm,True,116,10,1100.27,diarization_output/pred_rttms/rxulz_dl.rttm,True,214,10,1157.91
rxulz_nodl,classbank_audio_data/audio_tmp/rxulz_nodl.wav,True,1200.06400,classbank_audio_data/rttm/rxulz.rttm,True,116,10,1100.27,diarization_output/pred_rttms/rxulz_nodl.rttm,True,133,10,1165.53
ryken_dl,classbank_audio_data/audio_tmp/ryken_dl.wav,True,1200.06400,classbank_audio_data/rttm/ryken.rttm,True,60,7,1177.45,diarization_output/pred_rttms/ryken_dl.rttm,True,48,7,1196.69
ryken_nodl,classbank_audio_data/audio_tmp/ryken_nodl.wav,True,1200.06400,classbank_audio_data/rttm/ryken.rttm,True,60,7,1177.45,diarization_output/pred_rttms/ryken_nodl.rttm,True,47,7,1196.25
sbrmv_dl,classbank_audio_data/audio_tmp/sbrmv_dl.wav,True,188.54400,classbank_audio_data/rttm/sbrmv.rttm,True,57,3,231.46,diarization_output/pred_rttms/sbrmv_dl.rttm,True,19,3,178.89
sbrmv_nodl,classbank_audio_data/audio_tmp/sbrmv_nodl.wav,True,188.54400,classbank_audio_data/rttm/sbrmv.rttm,True,57,3,231.46,diarization_output/pred_rttms/sbrmv_nodl.rttm,True,19,3,178.24
sebyw_dl,classbank_audio_data/audio_tmp/sebyw_dl.wav,True,1200.06400,classbank_audio_data/rttm/sebyw.rttm,True,33,7,1169.12,diarization_output/pred_rttms/sebyw_dl.rttm,True,168,7,1183.31
sebyw_nodl,classbank_audio_data/audio_tmp/sebyw_nodl.wav,True,1200.06400,classbank_audio_data/rttm/sebyw.rttm,True,33,7,1169.12,diarization_output/pred_rttms/sebyw_nodl.rttm,True,168,7,1183.31
sexgc_dl,classbank_audio_data/audio_tmp/sexgc_dl.wav,True,831.29600,classbank_audio_data/rttm/sexgc.rttm,True,128,4,837.94,diarization_output/pred_rttms/sexgc_dl.rttm,True,76,4,827.29
sexgc_nodl,classbank_audio_data/audio_tmp/sexgc_nodl.wav,True,831.29600,classbank_audio_data/rttm/sexgc.rttm,True,128,4,837.94,diarization_output/pred_rttms/sexgc_nodl.rttm,True,76,4,827.29
sfdvy_dl,classbank_audio_data/audio_tmp/sfdvy_dl.wav,True,336.57600,classbank_audio_data/rttm/sfdvy.rttm,True,5,1,321.54,diarization_output/pred_rttms/sfdvy_dl.rttm,True,4,1,334.96
